,text,sentiment,label
601,"['@tsb', ""i'm"", 'trying', 'to', 'thank', 'a', 'member', 'of', 'staff', 'but', 'nowhere', 'on', 'your', ""'options'"", 'does', 'it', 'allow', 'for', 'this', ""i'll"", 'just', 'have', 'to', 'resort', 'to', 'snail', 'mail', 'doncaster', 'staff', 'did', 'you', 'proud']",positive,service - general
602,"['@bullspacman', '@jamesdelingpole', '@lloydsbank', 'where', 'could', 'you', 'find', 'out', 'more', 'about', 'this', 'would', 'be', 'interested', 'in', 'gold']",neutral,general
603,"['hi', '@hsbc_uk', 'any', 'idea', 'when', ""i'm"", 'going', 'to', 'be', 'able', 'to', 'add', 'new', 'payees', 'in', 'mobile', 'banking', 'it', ""hasn't"", 'worked', 'since', 'yesterday']",negative,service - digital
604,"['@revolutapp', 'that', 'is', 'not', 'true', 'there', 'is', 'no', 'such', 'option', 'see', 'below', 'https://t', 'co/8yxf0agvcp']",negative,service - digital
605,"['@halifaxbank', 'how', 'do', 'we', 'do', 'we', 'find', 'out', 'what', 'our', 'repayment', 'date', 'is/direct', 'debit', 'comes', 'out', 'our', 'bank', 'ive', 'just', 'started', 'using', 'your', 'bank']",neutral,inquiry
606,"['@santanderukhelp', 'i', 'need', 'to', 'unblock', 'my', 'account']",neutral,inquiry
607,"['@ianishpatel', '@santanderukhelp', 'same', 'here', 'what', 'poor', 'service', 'waiting', 'for', '1', 'hour', 'now', 'and', 'they', 'called', 'us', 'originally', 'and', 'put', 'us', 'on', 'hold']",negative,service - general
608,"['@santanderukhelp', 'on', 'hold', 'for', 'an', 'hour', 'now', 'husband', 'and', 'i', 'independently', 'your', 'security', 'team', 'called', 'us', 'and', 'now', 'you', 'are', 'not', 'answering', 'phone', 'very', 'poor', 'service']",negative,service - general
609,"['@santanderukhelp', 'ok', 'have', 'just', 'read', 'the', 'link', 'thank', 'you']",positive,general
610,"['@reachmorpheus', 'thursday', '@lloydsbank', 'blocked', 'my', 'payment', '2', 'etoro', 'for', 'fraud', '-', 'ludicrous', 'reason', 'i', 'had', 'to', 'spend', 'half', 'my', 'day', 'on', 'hold-', 'to', 'prove', 'it', 'was', 'me', 'despite', 'the', 'app', 'updated', 'security', 'my', 'fingerprint', 'etc', ""they're"", 'in', 'full', 'control', 'of', 'what', 'we', 'can', 'do', '2', 'protect', 'their', 'fractional', 'positions']",negative,service - general
611,"['@monzo', 'is', 'there', 'a', 'say', 'to', 'send', 'money', 'to', 'the', 'special', 'account', 'to', 'raise', 'funds', 'for', 'ukraines', 'armed', 'forces', 'https://t', 'co/ulvvalgssm', 'the', 'app', ""won't"", 'accept', 'the', 'full', 'reference', 'for', 'crediting', 'account']",neutral,activism
612,"['surprised', '@hsbc_uk', 'are', 'still', 'running', 'their', 'borders', 'ad', 'ukraine']",negative,activism
613,"['@hsbc_uk', ""don't"", 'you', 'think', 'the', 'if', 'we', 'see', 'without', 'boarders', 'there', 'is', 'opportunity', 'everywhere', 'advert', 'is', 'bad', 'timing', 'considering', 'russian', 'views', 'of', 'the', 'ukraine', 'border', 'standwithukriane']",negative,activism
614,"['@santanderukhelp', 'but', 'how', 'long', 'ive', 'been', 'waiting', 'an', 'hour', 'how', 'long', 'do', 'i', 'have', 'to', 'wait']",negative,service - general
615,"['@natwest_help', 'please', 'help', 'me', 'with', 'changing', 'my', 'name', 'as', 'i', 'live', 'abroad', 'i', 'sent', 'a', 'name', 'change', 'request', 'letter', 'with', 'a', 'proof', 'of', 'my', 'passport', '&amp', 'signature', 'and', 'the', 'family', 'registry', 'as', 'asvised', 'by', 'customer', 'service', 'but', 'i', 'received', 'a', 'letter', 'saying', 'i', 'need', 'to', 'send', 'more', 'documents']",negative,service - general
616,"['@nicolodegroot', '@pkoppenburg', '@quarkwilliams', '@natwest_help', '1688', 'surely']",neutral,general
617,"['@patrickp6767', '@santanderukhelp', 'this', 'is', 'robert', 'hendy', 'freegard', 'under', 'the', 'alias', 'of', 'pat', 'laidlaw', 'be', 'aware', 'of', 'fraud']",negative,fraud
618,"['@jamesdelingpole', '@lloydsbank', 'all', 'the', 'main', 'banks', 'seem', 'to', 'be', 'the', 'same', 'these', 'days', 'i', ""don't"", 'know', 'what', 'the', 'new', 'entrants', 'are', 'like', 'some', 'are', 'worse', 'than', 'others', 'hsbc', 'are', 'terrible', ""i've"", 'found', 'smile', 'the', 'least', 'intrusive', 'and', 'the', 'customer', 'service', 'is', 'very', 'responsive', ""i've"", 'also', 'heard', 'good', 'things', 'about', 'handelsbanken']",neutral,general
619,"['@santanderukhelp', 'have', 'been', 'waiting', 'for', '1h', 'on', 'your', 'account', 'support', 'line', 'today', '(still', 'waiting)', 'appalling', 'and', 'unbearable', 'can', 'you', 'please', 'make', 'it', 'announce', 'the', 'wait', 'time', 'estimate/queue', 'position', 'from', 'time', 'to', 'time', 'currently', 'there', 'is', 'no', 'way', 'of', 'knowing', 'when', 'the', 'wait', 'will', 'end']",negative,service - general
620,"['@cooperativebank', 'hello', 'there', 'is', 'your', 'open', 'banking', 'connection', 'broken', 'again', 'trying', 'to', 'refresh', 'through', '@moneyhubapp', 'but', 'youre', 'not', 'playing']",negative,service - digital
621,"['great', 'to', 'join', 'our', 'friends', '@xrshef', 'outside', '@barclaysuk', 'in', 'sheffield', 'today', 'fossilfuels', 'fuel', 'the', 'climatecrisis', 'betterwithoutbarclays', '@juliaaarmstrong', '@lutheblue', '@shefgreenparent', 'https://t', 'co/rpjcjavkp6']",negative,activism
622,"['@monzo', 'can', 'you', 'give', 'me', 'details', 'or', 'where', 'i', 'find', 'it', 'on', 'using', 'my', 'card', 'abroad']",neutral,inquiry
623,"['@leandro8209', '@tranhelen', '@bankmercury', '@revolutapp', 'christ', 'no', 'unless', 'you', 'want', 'to', 'support', 'a', 'company', 'that', 'does', 'stuff', 'like', 'this', 'https://t', 'co/fdz4b4zawq']",negative,activism
624,"['@gardenerspike', '@jamesdelingpole', '@lloydsbank', 'im', 'thinking', 'of', 'moving', 'my', 'savings', 'from', 'barclays', 'to', 'either', 'leeds', 'building', 'society', 'or', 'yorkshire', 'building', 'societyive', 'got', 'some', 'physical', 'pms', 'and', 'a', 'small', 'coinbase', 'accbut', 'who', 'knows', 'whats', 'best']",neutral,crpyto
625,"['@growme13', '@revolutapp', '@babydogecoin', 'i', 'have', 'used', '@revolutapp', 'to', 'buy', '@babydogecoin', 'and', 'buy', 'any', 'crypto', 'in', 'general']",positive,crpyto
626,"['@revolutapp', '@askaib', '@bankofireland', '@permanenttsb', 'please', 'do', 'this', 'is', 'a', 'scam', 'you', 'are', 'doing', 'and', 'should', 'be', 'exposed', 'across', 'all', 'media']",negative,activism
627,"['@revolutapp', 'hi', '@revolutapp', 'please', 'be', 'clear', 'in', 'your', 'position', 'in', 'the', 'ukraine', 'invasion', 'by', 'the', 'russian', 'government', 'd', 'o', 'you', 'condemn', 'or', 'not', 'the', 'attack', 'by', 'russia', 'more', 'is', 'expected', 'from', 'a', 'company', 'of', 'your', 'scale', 'ukraine', 'has', 'been', 'heartbreaking', 'for', 'us', 'that', 'is', 'what', 'russian', 'government', 'says', 'as', 'well']",negative,activism
628,"['@mountvi1', '@morrisons', '@natwest_help', 'cash', 'is', 'king', 'simon']",neutral,general
629,"['@bechillcomedian', '@revolutapp', 'sounds', 'like', 'that', 'needs', 'reporting', 'to', '@iconews']",negative,activism
630,"['@revolutapp', 'thanks', 'for', 'opening', 'irelands', 'donation', '890', '000', 'donated', 'since', 'this', 'morning', 'and', '10million', 'from', 'our', 'government']",positive,activism
631,"['@srooteu', '@bechillcomedian', '@revolutapp', 'but', 'theres', 'also', 'right', 'to', 'be', 'forgotten', 'etc', 'if', 'theyre', 'blocking', 'access', 'to', 'their', 'privacy', 'officer', 'etc', 'not', 'a', 'lawyer', 'or', 'anything', 'my', 'understanding', 'is', 'regulators', 'generally', 'look', 'poorly', 'upon', 'things', 'when', 'its', 'so', 'clearly', 'not', 'being', 'done', 'in', 'good', 'faith']",neutral,activism
632,"['@revolutapp', 'one', 'of', 'the', 'founders', 'is', 'ukrainian', 'm', 'but', 'the', 'other', 'one', 'is', 'russian', 'and', 'son', 'of', 'the', 'gazprom', 'director']",negative,activism
633,"['@bechillcomedian', '@revolutapp', 'yikes']",neutral,general
634,"['@halifaxbank', 'i', 'want', 'to', 'ask', 'u', 'a', 'question', 'about', 'online', 'banking', 'and', 'it', 'being', 'suspended', 'for', 'forgetting', 'the', 'password', 'and', 'trying', 'to', 'log', 'in']",negative,service - digital
635,"['@carshaltonart', '@efgbricklayer', '@melspence2', '@lspcrendering', '@joannerossouw', '@cb69513469', '@ixshopping', '@barclaysuk', '@bankconfidenti1', '@nat_worst', '@stevemiddi1', '@hercules_12th', '@heenangray', '@concernedinsid1', '@ian_fraser', '@banksigforgecam', '@smepathfinder', '@cllrsebleslie', 'messy', 'slap']",neutral,general
636,"['@efgbricklayer', '@carshaltonart', '@lspcrendering', '@joannerossouw', '@mickmor16921994', '@cb69513469', '@ixshopping', '@barclaysuk', '@bankconfidenti1', '@nat_worst', '@stevemiddi1', '@hercules_12th', '@heenangray', '@concernedinsid1', '@ian_fraser', '@banksigforgecam', '@smepathfinder', '@cllrsebleslie', 'heaven', 'help', 'you', 'if', 'it', 'involved', 'freds', 'biscuits', 'though@ian_fraser']",neutral,fraud
637,"['@halifaxbank', 'so', 'halifax', 'been', 'with', 'hbos', 'for', 'a', 'while', 'and', 'recently', 'had', 'to', 'go', 'into', 'my', 'branch', 'to', 'get', 'my', 'chip', 'and', 'pin', 'card', 'changed', 'to', 'a', 'chip', 'and', 'signature', 'card', '(for', 'personal', 'reasons)', 'was', 'assured', 'it', 'was', 'ordered']",negative,service - general
638,"['@carshaltonart', '@lspcrendering', '@joannerossouw', '@mickmor16921994', '@cb69513469', '@ixshopping', '@barclaysuk', '@bankconfidenti1', '@nat_worst', '@stevemiddi1', '@hercules_12th', '@heenangray', '@concernedinsid1', '@ian_fraser', '@banksigforgecam', '@smepathfinder', '@cllrsebleslie', 'that', '&amp', 'staff', 'placing', 'papers', 'in', 'the', 'window', 'to', 'trace', 'from', 'that', 'signature', 'trainer', 'at', 'rbs', 'they', 'bad']",negative,service - general
639,"['@natwest_help', 'is', 'anyone', 'else', 'having', 'issues', 'with', 'debit', 'card', 'transaction', 'coming', 'up', 'in', 'notifications', ""i've"", 'tried', 'uninstalling', 'and', 'reinstalling', 'the', 'app', 'but', 'no', 'joy', 'all', 'my', 'setting', 'look', 'to', 'be', 'correct']",negative,service - digital
640,"['meettheexhibitors', 'ealingbizexpo2022', 'the', 'ealingbroadway', 'branch', 'of', '@barclaysuk', 'has', 'stepped', 'up', 'its', 'participation', 'in', 'ealingbizexpo', 'from', 'visitor', 'to', 'exhibitor', 'in', '2022', 'and', 'we', 'are', 'looking', 'forward', 'to', 'some', 'more', 'business', 'inspiration', 'from', 'them', 'exhibitor', 'info', 'https://t', 'co/yufjingbzm', 'https://t', 'co/bjdhmm1lol']",positive,general
641,"['@schofe', '@lloydsbank', 'please', 'show', 'your', 'support', 'and', 'sponsor', 'me', 'im', 'walking', '35miles', 'in', 'one', 'day', 'for', 'rhys', 'family', 'please', 'donate', 'https://t', 'co/jxecl7dpvq']",neutral,inquiry
642,"['@flakes1979', '@lloydsbank', 'have', 'your', 'credit', 'union', 'got', 'current', 'accounts']",neutral,inquiry
643,"['@revolutapp', 'this', ""'bank'"", 'has', 'frozen', 'my', 'account', 'as', 'they', 'wanted', 'me', 'to', 'verify', 'the', 'cards', 'linked', 'i', 'have', 'done', 'that', 'straight', 'away', 'and', 'now', 'they', ""won't"", 'release', 'my', 'funds', 'for', 'up', 'to', '14', 'days', 'they', 'have', 'left', '3', 'kids', 'with', 'no', 'food', 'or', 'electricity']",negative,service - general
644,"['@wimgrommen', '@revolutapp', 'bit', 'late', 'for', 'the', 'blame', 'game', 'and', 'whatever', 'happened', 'there', 'is', 'no', 'reason', 'for', 'russia', 'to', 'violate', 'international', 'law', 'and', 'attack', 'russia', 'not', 'now', 'not', 'ever']",negative,activism
645,"['@lloydsbank', 'advert', 'is', 'just', 'so', 'sentimental', 'feel', 'emotional', 'every', 'time', ""it's"", 'shown', 'well', 'done', 'everyone', 'involved', 'in', 'the', 'making', 'of', 'it', 'https://t', 'co/gevavkyazl']",positive,general
646,"['@tsb', 'hi', 'tom', 'whenever', 'i', 'enter', 'my', 'details', 'i', 'get', 'this', 'error', 'message', 'probably', 'because', ""i've"", 'not', 'yet', 'completed', 'my', 'registration', 'https://t', 'co/jmv7v6nd5i']",negative,service - digital
647,"['@revolutapp', 'can', 'you', 'guys', 'dm', 'me']",neutral,inquiry
648,"['@natwest_help', '@natwestgroup', 'is', 'anyone', 'answering', 'calls', 'today', 'been', 'on', 'hold', 'for', 'ages', 'after', 'giving', 'up', 'yesterday', 'as', 'you', 'are', 'having', 'such', 'high', 'volume', 'of', 'calls', 'has', 'there', 'been', 'some', 'sort', 'of', 'data', 'breach', 'me', 'and', 'my', 'dad', 'different', 'addresses', 'receiving', 'scam', 'calls']",negative,service - digital
649,"['@natwest_help', 'i', 'did', 'that', 'and', 'restarted', 'phone', 'all', 'is', 'working', 'now', 'thanks']",positive,service - general
650,"['@starlingbank', 'this', 'is', 'an', 'awareness', 'post', 'for', 'others', 'starling', 'feel', 'it', 'is', 'appropriate', 'and', 'ethical', 'to', 'stop', 'people', 'spending', 'their', 'own', 'money', 'on', 'legal', 'registered', 'businesses', 'without', 'being', 'able', 'to', 'provide', 'any', 'policies', 'that', 'are', 'in', 'line', 'with', 'the', 'fca', 'i', 'have', 'screen', 'shots', 'should', 'anyone', 'want']",negative,service - general
651,"['@santanderukhelp', 'hi', 'there', 'i', 'was', 'declined', 'for', 'a', 'bank', 'loan', 'with', 'you', 'and', 'i', 'think', 'i', 'know', 'why', 'i', 'am', 'trying', 'to', 'buy', 'my', 'car', 'but', 'recently', 'enquired', 'with', 'arnold', 'clarke', 'about', 'another', 'one', 'and', 'applied', 'for', 'credit', 'which', 'was', 'approved', 'but', 'then', 'i', 'withdrew', 'how', 'can', 'i', 'resolve']",negative,service - general
652,"['@carshaltonart', '@joannerossouw', '@mickmor16921994', '@cb69513469', '@ixshopping', '@barclaysuk', '@bankconfidenti1', '@nat_worst', '@stevemiddi1', '@hercules_12th', '@efgbricklayer', '@heenangray', '@concernedinsid1', '@ian_fraser', '@banksigforgecam', '@smepathfinder', '@cllrsebleslie', 'whats', 'more', 'shocking', 'is', 'ive', 'given', 'them', 'evidence', 'that', 'the', 'same', 'relationship', 'managers', 'committed', 'fraud', 'using', 'the', 'conversations', 'in', 'the', 'banks', 'own', 'loan', 'risk', 'notepad', 'and', 'they', 'wont', 'communicate', 'with', 'us', 'at', 'present']",negative,fraud
653,"['@lloydsbank', '*customers', 'not', 'consumers']",negative,general
654,"['@lloydsbank', 'that', 'could', 'potentially', 'take', 'months', 'by', 'which', 'point', ""i'll"", 'have', 'lost', 'many', 'more', 'consumers', ""i'd"", 'rather', 'use', 'gdpr/dsar', 'to', 'find', 'out', 'exactly', 'what', 'data', 'lbg', 'hold', 'on', 'me', 'so', 'that', 'i', 'can', 'better', 'understand', ""what's"", 'happening', 'and', 'figure', 'out', 'what', 'to', 'do', 'to', 'resolve', 'it', 'quickly', 'thanks']",negative,service - general
655,"['@faisal_aftab', '@zayncapitalvc', '@msacapital', '@graphventures', 'i', 'use', 'branchless', 'banking', 'in', 'the', 'uk', '@revolutapp', '@monzo', 'and', '@starlingbank', 'i', 'also', 'contributed', 'in', 'their', 'improvement', 'by', 'voluntarily', 'giving', 'feedback', 'on', 'user', 'experiences', 'etc', 'ux', 'will', 'be', 'the', 'key', 'for', 'nayapay', 'to', 'make', 'difference']",positive,general
656,"['@kasparov63', '@maximeristavi', '@revolutapp', 'would', 'you', 'consider', 'adding', 'any', 'of', 'these', 'donation', 'destinations', 'to', 'your', 'donations', 'section', 'it', 'will', 'make', 'it', 'even', 'easier', 'to', 'donate', 'potentially', 'incentivizing', 'even', 'more', 'people', 'to', 'take', 'action']",neutral,activism
657,"['@lloydsbank', '1st', 'step', 'is:', 'tell', 'us', 'who', 'you', 'are:', 'customer', 'a', 'representative', 'of', 'the', 'customer', 'a', '3rd', 'party', 'acting', 'on', 'behalf', 'of', 'the', 'customer', ""i'm"", 'not', 'a', 'customer', 'but', 'i', 'know', 'that', 'you', 'hold', 'my', 'data', 'as', 'you', 'are', 'preventing', 'lloyds', 'customers', 'from', 'making', 'payments', 'to', 'my', 'non-lloyds', 'account', 'how', 'do', 'i', 'proceed']",negative,service - general
658,"['@lloydsbank', 'thanks']",positive,service - general
659,"['@revolutapp', 'please', 'help', 'me', 'i', 'am', 'stranded', 'your', 'chat', 'agent', 'tyson', 'is', 'not', 'replying', 'i', 'need', 'money', 'to', 'buy', 'https://t', 'co/c5sadfq18i', 'have', 'stopped', 'my', 'card', 'and', 'holding', 'my', 'moniee']",negative,service - general
660,"['@monzo', 'second', 'week', 'in', 'a', 'row', '@tesco', 'has', 'been', 'unable', 'to', 'take', 'payment', 'for', 'my', 'online', 'grocery', 'order', 'what', 'is', 'going', 'on']",negative,service - general
661,"['@selfoppressedid', '@emilyobyrne1', '@berlinnaeus', '@revolutapp', 'join', 'the', 'community', 'and', 'thank', 'me', 'later', 'https://t', 'co/visnoe5fnf']",positive,service - general
662,"['@revolutapp', '@visa', '@mastercard', 'can', 'you', 'suspend', 'the', 'blocking', 'of', 'transactions', 'for', 'the', 'russians']",neutral,activism
663,"['@halifaxbank', 'hi', 'i', 'closed', 'my', 'credit', 'card', 'account', 'the', 'person', 'on', 'the', 'phone', 'said', 'it', 'would', 'be', 'closed', 'immediately', 'but', 'its', 'still', 'showing', 'when', 'u', 'log', 'in', 'to', 'my', 'online', 'account', 'is', 'this', 'right']",negative,service - general
664,"['@starlingbank', 'blocked', 'my', 'legitimate', 'purchase', 'of', 'cryptocurrency', 'when', 'i', 'have', 'asked', 'for', 'the', 'resctriction', 'amount', 'and', 'the', 'policy', 'this', 'was', 'the', 'response', 'essentially', 'they', 'are', 'saying', 'we', ""can't"", 'tell', 'you', 'how', 'much', 'of', 'your', 'own', 'money', 'you', 'can', 'spend', 'this', 'is', 'against', 'fca', 'no', 'policy', 'absurd', 'https://t', 'co/qdi3hsdktd']",negative,crpyto
665,"['@samueljohnsnon', '@beerg', '@lionelbarber', '@denismacshane', '@john_lichfield', '@fabianzuleeg', 'you', 'can', 'donate', 'via', '@revolutapp']",positive,activism
666,"['@iamstan', '@monzo', 'exactly', 'what', 'i', 'am', 'asking', 'monzo', ':)']",neutral,general
667,"['@seraphinedrake', '@tsb', 'worry', 'less', 'mr', 'wallace', 'can', 'be', 'of', 'assistance', 'to', 'you', 'at', 'this', 'moment', 'he', 'also', 'offer', 'various', 'services', 'that', 'is', 'satisfactory', 'contact', 'him', 'via', 'instagram', 'or', 'whatsapp', '+1', '(757)', '632-0248', 'https://t', 'co/ozegacakdj']",neutral,general
668,"['@starlingbank', '@starlingbank', 'blocked', 'my', 'legitimate', 'purchase', 'of', 'cryptocurrency', 'when', 'i', 'have', 'asked', 'for', 'the', 'resctriction', 'amount', 'and', 'the', 'policy', 'this', 'was', 'the', 'response', 'essentially', 'they', 'are', 'saying', 'we', ""can't"", 'tell', 'you', 'how', 'much', 'of', 'your', 'own', 'money', 'you', 'can', 'spend', 'this', 'is', 'against', 'fca', 'no', 'policy', 'absurd', 'https://t', 'co/447t4efoan']",negative,crpyto
